,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,min,min,min,min,min,min,min,min,min,min,min,min,min,max,max,max,max,max,max,max,max,max,max,max,max,max,median,median,median,median,median,median,median,median,median,median,median,median,median,std,std,std,std,std,std,std,std,std,std,std,std,std,var,var,var,var,var,var,var,var,var,var,var,var,var,count
,Phi0,Phi1,P0,P1,T0,T1,Score,Error,d0L2,d1L2,d0Pe,d1Pe,shift,Phi0,Phi1,P0,P1,T0,T1,Score,Error,d0L2,d1L2,d0Pe,d1Pe,shift,Phi0,Phi1,P0,P1,T0,T1,Score,Error,d0L2,d1L2,d0Pe,d1Pe,shift,Phi0,Phi1,P0,P1,T0,T1,Score,Error,d0L2,d1L2,d0Pe,d1Pe,shift,Phi0,Phi1,P0,P1,T0,T1,Score,Error,d0L2,d1L2,d0Pe,d1Pe,shift,Phi0,Phi1,P0,P1,T0,T1,Score,Error,d0L2,d1L2,d0Pe,d1Pe,shift,
ClusterID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1.09,1.09,100.0,100.0,673.0,898.0,0.89404622825,0.003385806575,0.985839464775,0.974983977675,0.927552582125,0.808185828875,0.833857758025,1.09,1.09,100.0,100.0,673.0,898.0,0.8769375355,0.0019747396,0.971008713,0.9654769739,0.8994846559,0.7551789662,0.79875,1.09,1.09,100.0,100.0,673.0,898.0,0.9140129574,0.0062773836,0.9945736226,0.9821646689,0.9712746935,0.8504397592,0.8636096035,1.09,1.09,100.0,100.0,673.0,898.0,0.89261721005,0.00264555155,0.98888776175,0.97614713395,0.91972548955,0.81356229505,0.8365357143,0.0,0.0,0.0,0.0,0.0,0.0,0.018940424991039415,0.001990258509033783,0.010264469509046891,0.0079022004579221,0.033891684459233025,0.03999558228485068,0.02714692100269268,0.0,0.0,0.0,0.0,0.0,0.0,0.00035873969884119044,3.9611289327813765e-06,0.00010535933430215332,6.244477207718424e-05,0.0011486462754842174,0.0015996466023042615,0.0007369553199264369,4
18,1.5,1.5,10.133,10.133,560.0,1030.0,0.74345961775,0.00282152305,0.98718532555,0.98547735385,0.7423610562499999,0.745066514925,0.50033372795,1.5,1.5,10.133,10.133,560.0,1030.0,0.737921971,0.0026687932,0.9854501817,0.9800738356,0.7222467985,0.7070435272,0.4674679878,1.5,1.5,10.133,10.133,560.0,1030.0,0.7480272964,0.0030087596,0.9889855265,0.9910349343,0.7738633245,0.7775112901,0.5333244681,1.5,1.5,10.133,10.133,560.0,1030.0,0.7439446018,0.0028042697,0.987152797,0.98540032275,0.736667051,0.7478556212,0.50027122795,0.0,0.0,0.0,0.0,0.0,0.0,0.004463498212875335,0.00014413869141888992,0.0019999386101452925,0.006228850307140194,0.02389792499099283,0.03749660033624469,0.03734301717095975,0.0,0.0,0.0,0.0,0.0,0.0,1.9922816296341313e-05,2.0775962363949975e-08,3.9997544443498845e-06,3.8798576148760486e-05,0.0005711108188751196,0.0014059950367760652,0.001394500931430595,4
19,1.0,1.0,10.123,10.123,560.0,1030.0,0.9001249909285713,0.0020435651071428573,0.9883437297357143,0.9844549017785714,0.8538001480928571,0.7153734272785714,0.9293888693357142,1.0,1.0,10.123,10.123,560.0,1030.0,0.7636074196,0.000740679,0.9744541889,0.971036269,0.5862757908,0.4528107472,0.588581117,1.0,1.0,10.123,10.123,560.0,1030.0,0.9598934073,0.0043483403,0.9970826195,0.993670105,0.9808544878,0.8856311613,0.9879650766,1.0,1.0,10.123,10.123,560.0,1030.0,0.91358164125,0.00166760015,0.9904471207500001,0.98599700485,0.89704612885,0.74009443155,0.9588422571999999,0.0,0.0,0.0,0.0,0.0,0.0,0.057978742549158205,0.001139756375207874,0.007463229674291862,0.007197522646759343,0.12433309671759038,0.13710528957974688,0.10090598861147332,0.0,0.0,0.0,0.0,0.0,0.0,0.003361534587581568,1.2990445948269917e-06,5.569979717123061e-05,5.180433225061361e-05,0.015458718939385684,0.01879786043074625,0.010182018537658783,14
20,0.509,0.509,1.6085999999999998,1.6705999999999999,969.506,1660.3439999999998,0.8673537508600001,0.00639419614,0.9037537494800001,0.72096980796,0.94270173146,0.8017671005,0.91746505788,0.5,0.5,1.48,1.621,950.0,1622.34,0.8547479422,0.0053972024,0.8877469512,0.6939776073,0.929728219,0.7349025999,0.8991875,0.545,0.545,1.7,1.79,982.29,1703.91,0.8916023493,0.0069931954,0.9138530221,0.7465654448,0.9496296464,0.8859999768,0.9336414954,0.5,0.5,1.621,1.621,966.72,1650.0,0.8655851279,0.0067677862,0.9082564583,0.7235172122,0.9476827117,0.7946000049,0.9226371278,0.02012461179749813,0.02012461179749813,0.07961344107624035,0.07500199997333405,13.385558636082365,40.448154840486865,0.014413113655452612,0.0007050702047100968,0.0102244051846714,0.020362225582960757,0.008621620777285902,0.0541241053078339,0.01605602076155282,0.00040500000000000095,0.00040500000000000095,0.0063382999999999955,0.0056253000000000015,179.1731799999992,1636.053230000001,0.00020773784524499457,4.971239935699377e-07,0.00010453846138033541,0.0004146202306913815,7.433234482732797e-05,0.002929418775373494,0.00025779580269541524,5
21,0.04,0.04,90.0,90.0,600.0,898.0,0.8983854978,0.0025050879,0.983763518975,0.9773804906,0.908439535425,0.74133331775,0.88969806205,0.04,0.04,90.0,90.0,600.0,898.0,0.7797902697,0.0007852619,0.9732277094,0.9705801447,0.7789705771,0.5260937967,0.7100625,0.04,0.04,90.0,90.0,600.0,898.0,0.944772045,0.006513326,0.9957039062,0.9855235472,0.9703020175,0.8490479855,0.9839267176,0.04,0.04,90.0,90.0,600.0,898.0,0.93448983825,0.00136088185,0.9830612301499999,0.9767091352499999,0.94224277355,0.7950957444,0.9324015153,0.0,0.0,0.0,0.0,0.0,0.0,0.07923184969671158,0.0026861632112684403,0.009211920505173932,0.00635679271476543,0.08981702670489987,0.1482771582199147,0.12254471790751134,0.0,0.0,0.0,0.0,0.0,0.0,0.006277686006362296,7.215472797571979e-06,8.485947939364397e-05,4.0408813618494846e-05,0.008067098286108696,0.021986115649773614,0.015017207887031531,4
22,1.03,1.03,90.0,90.0,600.0,898.0,0.92416471725,0.0020314168,0.9902545256999999,0.982345553125,0.94662600085,0.781103731275,0.922329246225,1.03,1.03,90.0,90.0,600.0,898.0,0.9136336775,0.001311917,0.9824027003,0.9740521647,0.9250683543,0.7244627802,0.896401463,1.03,1.03,90.0,90.0,600.0,898.0,0.9437372087,0.0035399658,0.9945465634,0.9868267332,0.9740567573,0.8541417207,0.9317071886,1.03,1.03,90.0,90.0,600.0,898.0,0.9196439914,0.0016368922,0.9920344195499999,0.9842516573,0.9436894459,0.7729052121,0.93060416665,0.0,0.0,0.0,0.0,0.0,0.0,0.013827412666980158,0.0010313332877183268,0.005547686753208438,0.00567574828149736,0.02083170215647866,0.05441476982911399,0.017298235911873815,0.0,0.0,0.0,0.0,0.0,0.0,0.0001911973410629633,1.063648350355893e-06,3.077682831172438e-05,3.221411855492023e-05,0.00043395981473623766,0.002960967175555454,0.00029922896566284094,4
23,45.6,45.6,100.0,100.0,598.0,900.0,0.8749659253500001,0.003770549366666667,0.9860123383166667,0.9750347486500001,0.8655634758166667,0.7294542178,0.8468653858,45.6,45.6,100.0,100.0,598.0,900.0,0.8127372528,0.0006231934,0.9832791721,0.9472183616,0.7745964506,0.507787641,0.695875,45.6,45.6,100.0,100.0,598.0,900.0,0.9165223346,0.0069659093,0.9901415628,0.9936186671,0.948204516,0.8635024415,0.9024865471,45.6,45.6,100.0,100.0,598.0,900.0,0.889534708,0.00417919835,0.9852202254,0.97441271545,0.8553683650499999,0.76178660875,0.885147586,0.0,0.0,0.0,0.0,0.0,0.0,0.04257934838098657,0.0023487244940450743,0.0023878454348208148,0.016188259139915544,0.06742186380229204,0.13099414108812768,0.07971364373495479,0.0,0.0,0.0,0.0,0.0,0.0,0.001813000908549424,5.516506748927291e-06,5.701805820594605e-06,0.0002620597339810592,0.004545707718574816,0.0171594649994163,0.006354264997503298,6
24,25.2,25.2,90.0,90.0,599.0,898.0,0.8807452696000001,0.003505848833333333,0.98006262545,0.9734865093499999,0.9148612912166666,0.7747313435333334,0.8206649239999999,25.2,25.2,90.0,90.0,599.0,898.0,0.7865179738,0.0003720199,0.9610225276,0.948460453,0.7979078192,0.535965932,0.7133985732,25.2,25.2,90.0,90.0,599.0,898.0,0.9224071669,0.007102763,0.99434749,0.9900525343,0.9722551171,0.8859891789,0.8892311458,25.2,25.2,90.0,90.0,599.0,898.0,0.9042588390499999,0.0031234197,0.98205931,0.9724608089,0.92474926785,0.80691877515,0.8418605123,0.0,0.0,0.0,0.0,0.0,0.0,0.052957585004930585,0.0027573999634548743,0.013613044277011902,0.015308215285410752,0.061366789767935054,0.13059902214610647,0.07248462725524416,0.0,0.0,0.0,0.0,0.0,0.0,0.0028045058095544488,7.603254558460943e-06,0.0001853149744878865,0.00023434145522448338,0.0037658828864219384,0.017056104585519205,0.005254021188331684,6
25,0.6622727272727272,0.6622727272727272,1.4273636363636364,1.5382727272727272,1060.0418181818181,1813.1363636363637,0.9147552298454545,0.0026024083454545457,0.9557316497818181,0.9161283995272727,0.9462228360090909,0.7820643083181819,0.9441920927181818,0.5,0.5,1.1,1.1,1017.0,1722.0,0.8002108806,0.0010831273,0.7398244245,0.7048385791,0.865513898,0.5401330923,0.7880523808,0.81,0.81,3.76,4.56,1073.9,1845.0,0.9594318944,0.0063221249,0.9983894842,0.9957018801,0.9698015395,0.8708472235,0.982625636,0.67,0.67,1.1,1.1,1072.6,1822.7,0.944801297,0.0013912612,0.9978092577,0.9937277331,0.9618658449,0.8130082085,0.9722811982,0.07132193338530711,0.07132193338530711,0.7965302596546187,1.04094803817569,22.888338436060323,33.69496320601262,0.055413645429678915,0.002228583010348473,0.08184972886204818,0.12447376509675019,0.03263690298107353,0.08677290546288903,0.0580580501025642,0.005086818181818185,0.005086818181818185,0.6344604545454543,1.0835728181818178,523.8760363636363,1135.3505454545445,0.003070672099806175,4.966582234013862e-06,0.006699378114790803,0.015493718197360947,0.0010651674361960063,0.007529537122471476,0.003370737181711855,11
26,0.61225,0.61225,1.7605,2.058,1020.69375,1965.44875,0.8425240109,0.00607551505,0.8734430558875,0.687354789275,0.9266520866125,0.7532983440375,0.9071978947875,0.5,0.5,1.37,1.621,991.0,1923.0,0.807471968,0.0042666512,0.8278885323,0.6330099806,0.8942080126,0.6971981005,0.8736875,1.0,1.0,3.44,4.25,1057.19,2001.0,0.8947038812,0.007799412,0.9239089493,0.7662399797,0.9567912436,0.8501366545,0.938,0.55,0.55,1.621,1.7405,1025.605,1975.15,0.8336207527499999,0.00599426945,0.8658998668,0.6743348346,0.92041190955,0.7316145094,0.9153012862000001,0.1705761246063302,0.1705761246063302,0.6885473321213499,0.8976677718239797,27.578783738591536,33.350736311212124,0.031284912368544665,0.0013140564820512202,0.038564135294192656,0.0482218215024649,0.023309648303190652,0.055935756447758396,0.025680486235257406,0.029096214285714288,0.029096214285714288,0.47409742857142845,0.8058074285714286,760.5893125000009,1112.2716125000027,0.000978745741907519,1.7267444380208287e-06,0.001487192530988796,0.0023253440690155862,0.0005433397040184388,0.003128808849382945,0.0006594873732792451,8
27,100.0,100.0,1.0,1.0,1100.0,1500.0,0.5002204361666667,0.012485802666666665,0.7024344526,0.9577205695333334,0.036680287533333335,0.4832030216,0.4106421429166667,100.0,100.0,1.0,1.0,1100.0,1500.0,0.4649397051,0.0112398953,0.6449175457,0.9503493199,0.0335877087,0.4287192097,0.2990129291,100.0,100.0,1.0,1.0,1100.0,1500.0,0.5498635118,0.014057326,0.7209694384,0.9613198142,0.039698756,0.5531380726,0.5439915839,100.0,100.0,1.0,1.0,1100.0,1500.0,0.49779258159999995,0.01218079755,0.7150820341999999,0.9594122216500001,0.03672247025,0.49034340229999995,0.40996564334999996,0.0,0.0,0.0,0.0,0.0,0.0,0.030439594669636427,0.0011138722398905466,0.029250163150314784,0.004125926076067901,0.0021871752093218606,0.048045351594296556,0.08996274998565794,0.0,0.0,0.0,0.0,0.0,0.0,0.0009265689236517584,1.2407113667987832e-06,0.0008555720443200329,1.7023265985177073e-05,4.783735396272125e-06,0.002308355809819575,0.008093296384981997,6
28,100.0,100.0,1.0,1.0,1100.0,1500.0,0.85387475135625,0.00295196665,0.9741203979375,0.954923875425,0.93507617578125,0.873295879175,0.69291608994375,100.0,100.0,1.0,1.0,1100.0,1500.0,0.6673053104,0.0008540525,0.911895523,0.8701528382,0.7832960309,0.6952760187,0.1456552092,100.0,100.0,1.0,1.0,1100.0,1500.0,0.9391181982,0.0111799355,0.9961411236,0.9886728015,0.9896239704,0.9336596401,0.9225631684,100.0,100.0,1.0,1.0,1100.0,1500.0,0.8677699083499999,0.0023736263,0.9859228093500001,0.9752400167999999,0.95101031985,0.9030135457499999,0.7641608200000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0731605667117041,0.0025366964805042416,0.025992640406070532,0.042233386393908764,0.05226407755199205,0.062075135819585944,0.22315089871857538,0.0,0.0,0.0,0.0,0.0,0.0,0.0053524685215777055,6.434829034202607e-06,0.0006756173552792906,0.0017836589262971978,0.0027315338023606393,0.0038533224870200417,0.049796323598907885,16
29,0.5,0.5,10.133,10.133,560.0,1030.0,0.8937444429923077,0.0019202295076923075,0.9872362913461538,0.9791716160846153,0.8663880435538461,0.6901889748384615,0.9197408660999999,0.5,0.5,10.133,10.133,560.0,1030.0,0.7952069053,0.0005140083,0.9743430516,0.9665763651,0.6436010897,0.4790464587,0.8419920213,0.5,0.5,10.133,10.133,560.0,1030.0,0.9616676876,0.0084065815,0.9971556331,0.9932320992,0.9674884043,0.8882032794,0.9748068967,0.5,0.5,10.133,10.133,560.0,1030.0,0.8772830996,0.0012198,0.9882551645,0.9783106089,0.8906018664,0.6495348734,0.9247033908,0.0,0.0,0.0,0.0,0.0,0.0,0.04837370816008938,0.0022827474409261965,0.006166149446385498,0.008764025938259517,0.08580526451538921,0.1374027071339104,0.048104159006442014,0.0,0.0,0.0,0.0,0.0,0.0,0.002340015641157498,5.210935879055098e-06,3.802139899516018e-05,7.68081506464856e-05,0.007362543418555911,0.018879503927727147,0.002314010113717056,13
30,0.25,0.25,10.133,10.133,560.0,1030.0,0.87690110446875,0.00204199744375,0.98611026375,0.978495308825,0.8763926425375,0.70578597209375,0.85731121983125,0.25,0.25,10.133,10.133,560.0,1030.0,0.773690122,0.0005706221,0.9687776412,0.9617364945,0.7932961074,0.5653870079,0.4593977273,0.25,0.25,10.133,10.133,560.0,1030.0,0.9591732158,0.0095009458,0.9968996099,0.9941017516,0.9712448956,0.8936610548,0.9855026568,0.25,0.25,10.133,10.133,560.0,1030.0,0.8845659963,0.0010934638499999999,0.9878827967999999,0.9778298862,0.8619386703,0.70211157555,0.9157280585,0.0,0.0,0.0,0.0,0.0,0.0,0.05079418498585784,0.0023812591569572017,0.007616604285656337,0.009142197124692802,0.05392469477298685,0.10377898596116605,0.14210230477293515,0.0,0.0,0.0,0.0,0.0,0.0,0.0025800492283775457,5.670395172592524e-06,5.801266084427848e-05,8.357976826674133e-05,0.0029078727063597955,0.0107700779271279,0.020193065021780143,16
31,1.3333333333333333,1.3333333333333333,18.332166666666666,18.656666666666666,1589.0916666666665,1902.8016666666665,0.7442232338666667,0.0068744744166666675,0.7206168285333333,0.5864165715666666,0.9175321609166667,0.85260864895,0.6940825965499999,1.0,1.0,1.073,1.073,1500.0,1855.0,0.5204149497,0.0021798312,0.5216962013,0.3348530624,0.8364936113,0.5924671245,0.1236652135,2.0,2.0,57.0,57.0,1684.0,1930.0,0.8765240396,0.0158841309,0.8514329979,0.7302911407,0.9595684899,0.9611917971,0.943921087,1.0,1.0,8.0795,8.5935,1597.5,1907.5,0.7771388815,0.0057387667,0.7628562920499999,0.6083451642,0.9472092119,0.887590775,0.85849270555,0.5163977794943223,0.5163977794943223,22.418070045538414,22.153750162594747,76.56415882556715,26.8843451969109,0.14644912899050852,0.004759725668463437,0.13373716979040767,0.1355480921984235,0.05580857264782207,0.13493736425404296,0.33814106956626694,0.2666666666666667,0.2666666666666667,502.56986456666675,490.7886462666667,5862.070416666673,722.7680166666662,0.021447347382078603,2.2654988439029712e-05,0.017885630583548327,0.018373285298632316,0.0031145967809872335,0.018208092271828274,0.11433938292741896,6
32,1.5,1.5,10.133,10.133,560.0,1030.0,0.868219803025,0.002890332,0.986008196975,0.974169477575,0.8607430953,0.5344067715,0.926995638475,1.5,1.5,10.133,10.133,560.0,1030.0,0.8630201586,0.0015706433,0.9853898552,0.9680923427,0.8557870863,0.5033232178,0.9042957734,1.5,1.5,10.133,10.133,560.0,1030.0,0.872590277,0.0042138294,0.986730195,0.9799938131,0.8651509904,0.5646916889,0.9474757012,1.5,1.5,10.133,10.133,560.0,1030.0,0.8686343882500001,0.00288842765,0.9859563688499999,0.97429587725,0.8610171522500001,0.53480608965,0.92810553965,0.0,0.0,0.0,0.0,0.0,0.0,0.004366744207675276,0.0014513356759570978,0.0007120064305710408,0.006491008283439255,0.004040961624191011,0.03254808453852585,0.023214971259152475,0.0,0.0,0.0,0.0,0.0,0.0,1.9068454975265573e-05,2.106375244305846e-06,5.069531571745143e-07,4.2133188535677025e-05,1.632937084818446e-05,0.0010593778071270254,0.0005389348905632754,4
33,0.0,0.0,1.0,1.0,1102.0,1102.0,0.7420696285555555,0.004981503833333334,0.5540230391222223,0.4969892405333333,0.8869591417888889,0.7033014189444445,0.9055724654555556,0.0,0.0,1.0,1.0,1102.0,1102.0,0.620667624,0.0040338775,0.3610317126,0.4377937181,0.6426570117,0.5719937825,0.7409455319,0.0,0.0,1.0,1.0,1102.0,1102.0,0.8722734242,0.0081247811,0.876174457,0.6345809742,0.9600929446,0.8045114114,0.979140379,0.0,0.0,1.0,1.0,1102.0,1102.0,0.7504677927,0.0048638026,0.5275699537,0.4983823435,0.9245966694,0.6897091597,0.9443486688,0.0,0.0,0.0,0.0,0.0,0.0,0.06848947049829407,0.0013032629837088886,0.16833081471643277,0.05879042319317521,0.09450895974111138,0.06941357805201159,0.07713051717627949,0.0,0.0,0.0,0.0,0.0,0.0,0.004690807569136694,1.6984944047057948e-06,0.028335263183098015,0.003456313859232634,0.008931943471347011,0.004818244817982706,0.0059491166798803456,9
34,1.5,1.5,10.133,10.133,560.0,1030.0,0.90363158609,0.00145302792,0.9865352186199999,0.9779280975000001,0.86378683554,0.66376841777,0.9648854735200001,1.5,1.5,10.133,10.133,560.0,1030.0,0.8921351961,0.0008754828,0.9723995568,0.9711263138,0.8119651793,0.6217880939,0.9375250158,1.5,1.5,10.133,10.133,560.0,1030.0,0.9213722904,0.0024745764,0.9922032238,0.9831559449,0.9354211883,0.6982204138,0.9881783939,1.5,1.5,10.133,10.133,560.0,1030.0,0.90270347595,0.0013277531,0.99085847155,0.9813333711,0.8452585316000001,0.67200560915,0.96551746855,0.0,0.0,0.0,0.0,0.0,0.0,0.01127159874899681,0.00047650234242593603,0.007815099116588101,0.005368454007429385,0.042964971245046994,0.026318777608400595,0.016963003054046955,0.0,0.0,0.0,0.0,0.0,0.0,0.00012704893835838646,2.27054482337404e-07,6.107577420209612e-05,2.8820298429884624e-05,0.0018459887540877152,0.0006926780548004485,0.0002877434726116063,10
35,1.5,1.5,10.133,10.133,560.0,1030.0,0.9551196757,0.001796702875,0.994381126825,0.9890023715,0.9629399493249999,0.891727731925,0.946333437275,1.5,1.5,10.133,10.133,560.0,1030.0,0.945182227,0.0015240949,0.9910202571,0.9873945964,0.9458793092,0.8783045127,0.9210923913,1.5,1.5,10.133,10.133,560.0,1030.0,0.9645057748,0.0022039674,0.9974866154,0.9906543877,0.9793203397,0.9042895588,0.9714248235,1.5,1.5,10.133,10.133,560.0,1030.0,0.9553953505,0.0017293745999999999,0.9945088174,0.9889802509500001,0.9632800742000001,0.8921584280999999,0.94640826715,0.0,0.0,0.0,0.0,0.0,0.0,0.010827189930241093,0.0002975896498828028,0.003486398421186044,0.0016826858325274102,0.018381710605083656,0.013958060938636054,0.027692647037732963,0.0,0.0,0.0,0.0,0.0,0.0,0.00011722804178551412,8.855959971736916e-08,1.215497395124854e-05,2.831431610988464e-06,0.0003378872847690449,0.00019482746516667762,0.0007668826999564603,4
36,1.5,1.5,10.133,10.133,560.0,1030.0,0.9329699301666666,0.0016302910833333334,0.9937826985333333,0.9895274915333333,0.9316051265833334,0.7953314842666667,0.9437863900666668,1.5,1.5,10.133,10.133,560.0,1030.0,0.9165101237,0.0009255364,0.9915016978,0.9886024509,0.9129700702,0.7795867972,0.8980478723,1.5,1.5,10.133,10.133,560.0,1030.0,0.9434874347,0.002970426,0.995131076,0.9912377049,0.9461955862,0.8066130242,0.9731179086,1.5,1.5,10.133,10.133,560.0,1030.0,0.938287223,0.0011055073,0.99446450665,0.9889269959,0.93568684005,0.79893058235,0.9556755319000001,0.0,0.0,0.0,0.0,0.0,0.0,0.01178625159240546,0.0009303923343996175,0.001606507787554304,0.0011784755425641245,0.015097078761611538,0.01059273774794311,0.03221186922871001,0.0,0.0,0.0,0.0,0.0,0.0,0.00013891572659948027,8.656298959095698e-07,2.5808672714726246e-06,1.3888046044218077e-06,0.00022792178713430217,0.00011220609299669886,0.001037604519207515,6
37,0.67,0.67,1.1,1.1,1180.5333333333335,1572.3333333333333,0.9403500337666667,0.0058344678,0.9903493249333334,0.9842151650333332,0.9619327732333334,0.8585973078999999,0.9235028157333334,0.67,0.67,1.1,1.1,1147.7,1547.2,0.924010746,0.0015069269,0.9860862682,0.9819700463,0.9475545165,0.8296192918,0.8971220426,0.67,0.67,1.1,1.1,1197.4,1597.2,0.9586925409,0.0094024606,0.9955616645,0.9874289081,0.9724005014,0.8756414221,0.9631164806,0.67,0.67,1.1,1.1,1196.5,1572.6,0.9383468144,0.0065940159,0.9894000421,0.9832465407,0.9658433018,0.8705312098,0.910269924,0.0,0.0,0.0,0.0,28.438061349770862,25.001066643912083,0.017427460808868783,0.0040021929100330905,0.004808496353722188,0.0028554277897048543,0.012876331646311143,0.025225436175746494,0.034930624521378816,0.0,0.0,0.0,0.0,808.7233333333314,625.0533333333333,0.0003037163902446574,1.6017548089119137e-05,2.3121637183759573e-05,8.15346786221875e-06,0.0001657999166657938,0.0006363226302566599,0.001220148529453551,3
38,0.5,0.5,1.0,1.0,853.25,1025.75,0.872916126725,0.0036106136375,0.9906362530125,0.9748178172374999,0.9316284992,0.7616142533125,0.7893999688,0.0,0.0,1.0,1.0,825.0,1000.0,0.8195839205,0.0012855582,0.9859611246,0.9656873108,0.8990767394,0.6880424888,0.6857107923,1.0,1.0,1.0,1.0,888.0,1049.0,0.9244671827,0.0072953921,0.9953692488,0.9869065368,0.9697233744,0.8877622697,0.8535208333,0.5,0.5,1.0,1.0,850.0,1027.0,0.8741272994,0.00228266875,0.99076658325,0.9737584694,0.92478777155,0.76407322255,0.8060113224500001,0.5345224838248488,0.5345224838248488,0.0,0.0,24.063903020321305,18.583787096744913,0.03394501285868331,0.002607527429477305,0.003992678629880877,0.007690873167653995,0.025303992624679646,0.06183746781649164,0.06465696417236709,0.2857142857142857,0.2857142857142857,0.0,0.0,579.0714285714288,345.3571428571427,0.0011522638979761751,6.799199295476523e-06,1.594148264150744e-05,5.9149530080940194e-05,0.000640292042749842,0.003823872425955639,0.004180523015986762,8
39,0.8,0.8,3.2,3.2,1210.0,1740.0,0.82948461542,0.0047646098599999995,0.8268134186999999,0.5813990243799999,0.93436287058,0.8263618858200001,0.9039852465799999,0.0,0.0,2.0,2.0,1200.0,1700.0,0.8101249621,0.0023278243,0.7537439089,0.4948970297,0.8994062816,0.6861346842,0.8743823723,2.0,2.0,8.0,8.0,1250.0,1750.0,0.843495963,0.0079119532,0.8768670088,0.6282484086,0.9556970013,0.9538410307,0.9438560628,1.0,1.0,2.0,2.0,1200.0,1750.0,0.8408218073,0.0036437615,0.8306289029,0.6045918061,0.9389264254,0.841045413,0.8972199606,0.8366600265340756,0.8366600265340756,2.6832815729997477,2.6832815729997477,22.36067977499788,22.36067977499788,0.017208659499138742,0.0023297423130616856,0.046035593707623466,0.05243153946787646,0.022047721769872842,0.10135348384504982,0.02982399850643297,0.7,0.7,7.2,7.2,499.9999999999993,499.9999999999993,0.000296137961757298,5.427699245270014e-06,0.0021192758880133815,0.002749066330971487,0.0004861020352417248,0.010272528687528773,0.000889470886911716,5
40,0.9410000000000001,0.9410000000000001,4.9525,5.179625,1385.025,1660.01625,0.6904663239375,0.006825206125,0.6311641390375,0.4423786790625,0.809981411975,0.713259256025,0.7730072287375,0.204,0.204,1.8,1.8,1300.0,1604.1,0.2948813605,0.0003093007,0.0971090988,0.0682137911,0.2665514983,0.0,0.5,2.0,2.0,14.0,14.0,1463.0,1705.0,0.859163357,0.0143853413,0.8692847961,0.6376707035,0.9557047233,0.902758044,0.9478514164,1.0,1.0,2.8655,3.595,1390.45,1652.8,0.7892155563000001,0.0063053838,0.76475403595,0.4983662739,0.9231559604,0.8113203281,0.8530358464500001,0.5472455703664619,0.5472455703664619,4.132758055204435,4.0161927222361795,54.908141212652374,33.059274876457074,0.21657568454965118,0.004305525962980558,0.3034024938846688,0.19934827455645376,0.24870424632294247,0.2961227047180861,0.18824901543922903,0.29947771428571424,0.29947771428571424,17.079689142857145,16.129803982142857,3014.9039714285746,1092.915655357146,0.04690502713815002,1.8537553817899664e-05,0.09205307329543648,0.03973973456863528,0.061853802139062844,0.08768865624955481,0.035437691813839094,8
41,0.67,0.67,1.1,1.1,1296.9,1822.7,0.9023602955,0.00267985682,0.99301696372,0.9890599055799999,0.9485564994000001,0.75311011586,0.86520914422,0.67,0.67,1.1,1.1,1270.7,1821.1,0.7794560153,0.0015729434,0.9787128153,0.9795175913,0.8990636059,0.526923079,0.4984697679,0.67,0.67,1.1,1.1,1321.0,1824.3,0.953162429,0.0043058734,0.9974062707,0.992933812,0.9684342626,0.8184005509,0.9708998389,0.67,0.67,1.1,1.1,1298.2,1823.2,0.9423920453,0.002561731,0.9969323189,0.9909374075,0.9659595475,0.8102875299,0.9526634488,0.0,0.0,0.0,0.0,23.60338958709107,1.3509256086107224,0.07289668580868716,0.0010418552173260699,0.008070659984878471,0.005533644989321821,0.029722226712914867,0.12668141089470103,0.20523094182773507,0.0,0.0,0.0,0.0,557.1199999999991,1.8250000000002509,0.005313926801890452,1.085462293869552e-06,6.513555259151857e-05,3.06212268678465e-05,0.0008834107607739102,0.016048179866272078,0.042119739483499175,5
42,1.0,1.0,3.24225,3.24225,1390.3775,1780.645,0.8243976389500001,0.005190046375,0.8627038532,0.656000056175,0.9560278769,0.8960623464499999,0.787795850425,1.0,1.0,1.059,1.059,1353.22,1757.03,0.6172810075,0.0035995111,0.8044719299,0.5618821769,0.932695791,0.7975290924,0.2521407045,1.0,1.0,6.81,6.81,1425.87,1800.0,0.9241021551,0.0073549205,0.9162852752,0.7618685588,0.9759122342,0.9657967203,0.9756852864,1.0,1.0,2.55,2.55,1391.21,1782.775,0.8781036966,0.004902876949999999,0.86502910385,0.6501247445,0.9577517412000001,0.91046178655,0.9616787054,0.0,0.0,2.489955873102975,2.489955873102975,30.53037653987686,22.036969694886196,0.1428218966163634,0.0016866242372920242,0.05652383217157671,0.10565882460822734,0.020674164929973142,0.07446569270730714,0.3572040088310533,0.0,0.0,6.199880249999999,6.199880249999999,932.1038916666633,485.62803333333267,0.0203980941530952,2.844701317820902e-06,0.00319494360336057,0.011163787217592149,0.00042742109555173134,0.005545139390379097,0.12759470392497518,4
